Torre,Fecha Hora,Profundidad [ft],Posicion Bloque [ft],Velocidad Bloque [ft/min],Carga Gancho [Klbs],Torque Llave Hid. max [lb-ft],Caudal [bbls/min],Presion Bomba [psi],RPM [rpm],Torque [lbs-ft],Peso Sobre Broca [Klbs],Strokes por minuto [spm],Contador Tuberia [Tubos]
SKAN-111,2026-04-09 04:20:18,1082.24,0.42,0.0,6.2,0,0,13.14,0,4.27,0.0,0,36
SKAN-111,2026-04-09 04:20:22,1082.24,0.42,0.0,6.2,0,0,13.14,0,4.27,0.0,0,36
SKAN-111,2026-04-09 04:20:26,1082.24,0.42,0.0,6.22,0,0,13.14,0,6.4,0.0,0,36
SKAN-111,2026-04-09 04:20:31,1082.24,0.42,0.0,6.25,0,0,13.14,0,6.4,0.0,0,36
SKAN-111,2026-04-09 04:20:35,1082.24,0.42,0.0,6.2,0,0,13.14,0,8.54,0.0,0,36
SKAN-111,2026-04-09 04:20:39,1082.24,0.42,0.0,6.15,0,0,13.14,0,2.13,0.0,0,36
SKAN-111,2026-04-09 04:20:43,1082.24,0.42,0.0,6.18,0,0,13.14,0,6.4,0.0,0,36
SKAN-111,2026-04-09 04:20:47,1082.24,0.42,0.0,6.19,0,0,13.14,0,6.4,0.0,0,36
SKAN-111,2026-04-09 04:20:51,1082.24,0.42,0.0,6.19,0,0,13.14,0,6.4,0.0,0,36
SKAN-111,2026-04-09 04:20:55,1082.24,0.42,0.0,6.18,0,0,13.14,0,6.4,0.0,0,36
SKAN-111,2026-04-09 04:20:59,1082.24,0.42,0.0,6.15,0,0,13.14,0,4.27,0.0,0,36
SKAN-111,2026-04-09 04:21:03,1082.24,0.42,0.0,6.22,0,0,13.77,0,4.27,0.0,0,36
SKAN-111,2026-04-09 04:21:07,1082.24,0.42,0.0,6.18,0,0,12.83,0,6.4,0.0,0,36
SKAN-111,2026-04-09 04:21:12,1082.24,0.42,0.0,6.19,0,0,13.45,0,6.4,0.0,0,36
SKAN-111,2026-04-09 04:21:16,1082.24,0.42,0.0,6.15,0,0,13.45,0,6.4,0.0,0,36
SKAN-111,2026-04-09 04:21:20,1082.24,0.42,0.0,6.2,0,0,13.45,0,6.4,0.0,0,36
SKAN-111,2026-04-09 04:21:24,1082.24,0.42,0.0,6.19,0,0,12.83,0,8.54,0.0,0,36
SKAN-111,2026-04-09 04:21:28,1082.24,0.42,0.0,6.22,0,0,13.45,0,10.67,0.0,0,36
SKAN-111,2026-04-09 04:21:32,1082.24,0.42,0.0,6.19,0,0,13.45,0,8.54,0.0,0,36
SKAN-111,2026-04-09 04:21:36,1082.24,0.42,0.0,6.13,0,0,12.83,0,6.4,0.0,0,36
SKAN-111,2026-04-09 04:21:40,1082.24,0.42,0.0,6.18,0,0,13.45,0,6.4,0.0,0,36
SKAN-111,2026-04-09 04:21:44,1082.24,0.42,0.0,6.15,0,0,12.83,0,10.67,0.0,0,36
SKAN-111,2026-04-09 04:21:48,1082.24,0.42,0.0,6.16,0,0,12.83,0,8.54,0.0,0,36
SKAN-111,2026-04-09 04:21:52,1082.24,0.42,0.0,6.16,0,0,12.83,0,12.8,0.0,0,36
SKAN-111,2026-04-09 04:21:57,1082.24,0.42,0.0,6.16,0,0,12.83,0,10.67,0.0,0,36
SKAN-111,2026-04-09 04:22:01,1082.24,0.42,0.0,6.19,0,0,12.83,0,10.67,0.0,0,36
SKAN-111,2026-04-09 04:22:05,1082.24,0.42,0.0,6.23,0,0,12.83,0,10.67,0.0,0,36
SKAN-111,2026-04-09 04:22:09,1082.24,0.42,0.0,6.23,0,0,12.83,0,10.67,0.0,0,36
SKAN-111,2026-04-09 04:22:13,1082.24,0.42,0.0,6.2,0,0,12.83,0,10.67,0.0,0,36
SKAN-111,2026-04-09 04:22:17,1082.24,0.42,0.0,6.25,0,0,13.45,0,8.54,0.0,0,36
SKAN-111,2026-04-09 04:22:21,1082.24,0.42,0.0,6.22,0,0,13.14,0,10.67,0.0,0,36
SKAN-111,2026-04-09 04:22:25,1082.24,0.42,0.0,6.29,0,0,13.14,0,8.54,0.0,0,36
SKAN-111,2026-04-09 04:22:29,1082.24,0.42,0.0,6.25,0,0,12.52,0,8.54,0.0,0,36
SKAN-111,2026-04-09 04:22:33,1082.24,0.42,0.0,6.23,0,0,13.14,0,6.4,0.0,0,36
SKAN-111,2026-04-09 04:22:38,1082.24,0.42,0.0,6.23,0,0,13.14,0,10.67,0.0,0,36
SKAN-111,2026-04-09 04:22:42,1082.24,0.42,0.0,6.2,0,0,13.14,0,12.8,0.0,0,36
SKAN-111,2026-04-09 04:22:46,1082.24,0.42,0.0,6.22,0,0,13.14,0,8.54,0.0,0,36
SKAN-111,2026-04-09 04:22:50,1082.24,0.42,0.0,6.2,0,0,12.52,0,8.54,0.0,0,36
SKAN-111,2026-04-09 04:22:54,1082.24,0.42,0.0,6.25,0,0,13.14,0,10.67,0.0,0,36
SKAN-111,2026-04-09 04:22:58,1082.24,0.42,0.0,6.2,0,0,13.14,0,10.67,0.0,0,36
SKAN-111,2026-04-09 04:23:02,1082.24,0.42,0.0,6.19,0,0,13.14,0,10.67,0.0,0,36
SKAN-111,2026-04-09 04:23:06,1082.24,0.42,0.0,6.22,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 04:23:10,1082.24,0.42,0.0,6.25,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 04:23:14,1082.24,0.42,0.0,6.25,0,0,12.52,0,14.94,0.0,0,36
SKAN-111,2026-04-09 04:23:19,1082.24,0.42,0.0,6.19,0,0,13.14,0,12.8,0.0,0,36
SKAN-111,2026-04-09 04:23:23,1082.24,0.42,0.0,6.2,0,0,13.14,0,10.67,0.0,0,36
SKAN-111,2026-04-09 04:23:27,1082.24,0.42,0.0,6.13,0,0,13.14,0,10.67,0.0,0,36
SKAN-111,2026-04-09 04:23:31,1082.24,0.42,0.0,6.15,0,0,13.14,0,12.8,0.0,0,36
SKAN-111,2026-04-09 04:23:35,1082.24,0.42,0.0,6.18,0,0,13.14,0,12.8,0.0,0,36
SKAN-111,2026-04-09 04:23:39,1082.24,0.42,0.0,6.25,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 04:23:43,1082.24,0.42,0.0,6.2,0,0,13.14,0,12.8,0.0,0,36
SKAN-111,2026-04-09 04:23:47,1082.24,0.42,0.0,6.26,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 04:23:51,1082.24,0.42,0.0,6.25,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 04:23:56,1082.24,0.42,0.0,6.29,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 04:24:00,1082.24,0.42,0.0,6.23,0,0,13.14,0,10.67,0.0,0,36
SKAN-111,2026-04-09 04:24:04,1082.24,0.42,0.0,6.25,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 04:24:08,1082.24,0.42,0.0,6.23,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 04:24:12,1082.24,0.42,0.0,6.22,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 04:24:16,1082.24,0.42,0.0,6.25,0,0,13.14,0,12.8,0.0,0,36
SKAN-111,2026-04-09 04:24:20,1082.24,0.42,0.0,6.2,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 04:24:24,1082.24,0.42,0.0,6.23,0,0,12.52,0,12.8,0.0,0,36
SKAN-111,2026-04-09 04:24:28,1082.24,0.42,0.0,6.23,0,0,13.45,0,12.8,0.0,0,36
SKAN-111,2026-04-09 04:24:32,1082.24,0.42,0.0,6.22,0,0,13.45,0,14.94,0.0,0,36
SKAN-111,2026-04-09 04:24:36,1082.24,0.42,0.0,6.23,0,0,13.45,0,17.07,0.0,0,36
SKAN-111,2026-04-09 04:24:40,1082.24,0.42,0.0,6.26,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 04:24:45,1082.24,0.42,0.0,6.25,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 04:24:49,1082.24,0.42,0.0,6.2,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 04:24:53,1082.24,0.42,0.0,6.15,0,0,13.14,0,17.07,0.0,0,36
SKAN-111,2026-04-09 04:24:57,1082.24,0.42,0.0,6.2,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 04:25:01,1082.24,0.42,0.0,6.19,0,0,13.14,0,10.67,0.0,0,36
SKAN-111,2026-04-09 04:25:05,1082.24,0.42,0.0,6.2,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 04:25:09,1082.24,0.42,0.0,6.18,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 04:25:13,1082.24,0.42,0.0,6.2,0,0,13.14,0,17.07,0.0,0,36
SKAN-111,2026-04-09 04:25:17,1082.24,0.42,0.0,6.23,0,0,13.14,0,12.8,0.0,0,36
SKAN-111,2026-04-09 04:25:22,1082.24,0.42,0.0,6.22,0,0,13.14,0,12.8,0.0,0,36
SKAN-111,2026-04-09 04:25:26,1082.24,0.42,0.0,6.2,0,0,13.14,0,12.8,0.0,0,36
SKAN-111,2026-04-09 04:25:30,1082.24,0.42,0.0,6.23,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 04:25:34,1082.24,0.42,0.0,6.2,0,0,13.14,0,12.8,0.0,0,36
SKAN-111,2026-04-09 04:25:38,1082.24,0.42,0.0,6.23,0,0,13.14,0,12.8,0.0,0,36
SKAN-111,2026-04-09 04:25:42,1082.24,0.42,0.0,6.2,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 04:25:46,1082.24,0.42,0.0,6.23,0,0,13.14,0,17.07,0.0,0,36
SKAN-111,2026-04-09 04:25:50,1082.24,0.42,0.0,6.2,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 04:25:54,1082.24,0.42,0.0,6.19,0,0,13.14,0,17.07,0.0,0,36
SKAN-111,2026-04-09 04:25:59,1082.24,0.42,0.0,6.25,0,0,13.14,0,19.21,0.0,0,36
SKAN-111,2026-04-09 04:26:03,1082.24,0.42,0.0,6.26,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 04:26:07,1082.24,0.42,0.0,6.25,0,0,13.14,0,17.07,0.0,0,36
SKAN-111,2026-04-09 04:26:11,1082.24,0.42,0.0,6.26,0,0,13.14,0,14.94,0.0,0,36
SKAN-111,2026-04-09 04:26:15,1082.24,0.42,0.0,6.23,0,0,13.14,0,19.21,0.0,0,36
SKAN-111,2026-04-09 04:26:19,1082.24,0.42,0.0,6.23,0,0,13.14,0,17.07,0.0,0,36
SKAN-111,2026-04-09 04:26:23,1082.24,0.42,0.0,6.2,0,0,13.14,0,19.21,0.0,0,36
SKAN-111,2026-04-09 04:26:28,1082.24,0.42,0.0,6.22,0,0,13.14,0,17.07,0.0,0,36
SKAN-111,2026-04-09 04:26:32,1082.24,0.42,0.0,6.23,0,0,13.77,0,17.07,0.0,0,36
SKAN-111,2026-04-09 04:26:36,1082.24,0.42,0.0,6.18,0,0,13.14,0,19.21,0.0,0,36
SKAN-111,2026-04-09 04:26:40,1082.24,0.42,0.0,6.18,0,0,13.14,0,17.07,0.0,0,36
SKAN-111,2026-04-09 04:26:44,1082.24,0.42,0.0,6.25,0,0,13.14,0,19.21,0.0,0,36
SKAN-111,2026-04-09 04:26:48,1082.24,0.42,0.0,6.27,0,0,13.14,0,19.21,0.0,0,36
SKAN-111,2026-04-09 04:26:52,1082.24,0.42,0.0,6.2,0,0,13.14,0,21.34,0.0,0,36
SKAN-111,2026-04-09 04:26:56,1082.24,0.42,0.0,6.2,0,0,13.77,0,21.34,0.0,0,36
SKAN-111,2026-04-09 04:27:00,1082.24,0.42,0.0,6.22,0,0,13.14,0,19.21,0.0,0,36
SKAN-111,2026-04-09 04:27:04,1082.24,0.42,0.0,6.23,0,0,13.14,0,21.34,0.0,0,36
SKAN-111,2026-04-09 04:27:09,1082.24,0.42,0.0,6.22,0,0,13.14,0,21.34,0.0,0,36
SKAN-111,2026-04-09 04:27:13,1082.24,0.42,0.0,6.19,0,0,13.14,0,19.21,0.0,0,36
SKAN-111,2026-04-09 04:27:17,1082.24,0.42,0.0,6.2,0,0,13.14,0,17.07,0.0,0,36
SKAN-111,2026-04-09 04:27:21,1082.24,0.42,0.0,6.22,0,0,13.14,0,19.21,0.0,0,36
SKAN-111,2026-04-09 04:27:25,1082.24,0.42,0.0,6.2,0,0,13.14,0,21.34,0.0,0,36
SKAN-111,2026-04-09 04:27:29,1082.24,0.42,0.0,6.25,0,0,13.77,0,17.07,0.0,0,36
SKAN-111,2026-04-09 04:27:33,1082.24,0.42,0.0,6.26,0,0,13.14,0,21.34,0.0,0,36
SKAN-111,2026-04-09 04:27:37,1082.24,0.42,0.0,6.2,0,0,13.14,0,17.07,0.0,0,36
SKAN-111,2026-04-09 04:27:41,1082.24,0.42,0.0,6.19,0,0,13.77,0,21.34,0.0,0,36
SKAN-111,2026-04-09 04:27:45,1082.24,0.42,0.0,6.19,0,0,13.14,0,19.21,0.0,0,36
SKAN-111,2026-04-09 04:27:50,1082.24,0.42,0.0,6.19,0,0,13.14,0,19.21,0.0,0,36
SKAN-111,2026-04-09 04:27:54,1082.24,0.42,0.0,6.2,0,0,13.14,0,19.21,0.0,0,36
SKAN-111,2026-04-09 04:27:58,1082.24,0.42,0.0,6.2,0,0,13.14,0,21.34,0.0,0,36
SKAN-111,2026-04-09 04:28:02,1082.24,0.42,0.0,6.22,0,0,13.77,0,19.21,0.0,0,36
SKAN-111,2026-04-09 04:28:06,1082.24,0.42,0.0,6.25,0,0,13.14,0,19.21,0.0,0,36
SKAN-111,2026-04-09 04:28:10,1082.24,0.42,0.0,6.22,0,0,13.14,0,21.34,0.0,0,36
SKAN-111,2026-04-09 04:28:14,1082.24,0.42,0.0,6.23,0,0,13.14,0,23.47,0.0,0,36
SKAN-111,2026-04-09 04:28:18,1082.24,0.42,0.0,6.22,0,0,13.14,0,23.47,0.0,0,36
SKAN-111,2026-04-09 04:28:22,1082.24,0.42,0.0,6.2,0,0,13.14,0,19.21,0.0,0,36
SKAN-111,2026-04-09 04:28:27,1082.24,0.42,0.0,6.2,0,0,13.14,0,21.34,0.0,0,36
SKAN-111,2026-04-09 04:28:31,1082.24,0.42,0.0,6.22,0,0,13.14,0,19.21,0.0,0,36
SKAN-111,2026-04-09 04:28:35,1082.24,0.42,0.0,6.2,0,0,13.77,0,19.21,0.0,0,36
SKAN-111,2026-04-09 04:28:39,1082.24,0.42,0.0,6.2,0,0,13.77,0,21.34,0.0,0,36
SKAN-111,2026-04-09 04:28:43,1082.24,0.42,0.0,6.22,0,0,13.14,0,21.34,0.0,0,36
SKAN-111,2026-04-09 04:28:47,1082.24,0.42,0.0,6.22,0,0,13.14,0,23.47,0.0,0,36
SKAN-111,2026-04-09 04:28:51,1082.24,0.42,0.0,6.22,0,0,13.14,0,21.34,0.0,0,36
SKAN-111,2026-04-09 04:28:55,1082.24,0.42,0.0,6.23,0,0,13.14,0,21.34,0.0,0,36
SKAN-111,2026-04-09 04:28:59,1082.24,0.42,0.0,6.22,0,0,13.77,0,21.34,0.0,0,36
SKAN-111,2026-04-09 04:29:03,1082.24,0.42,0.0,6.23,0,0,13.14,0,21.34,0.0,0,36
SKAN-111,2026-04-09 04:29:08,1082.24,0.42,0.0,6.2,0,0,13.14,0,23.47,0.0,0,36
SKAN-111,2026-04-09 04:29:12,1082.24,0.42,0.0,6.25,0,0,13.14,0,23.47,0.0,0,36
SKAN-111,2026-04-09 04:29:16,1082.24,0.42,0.0,6.2,0,0,13.14,0,23.47,0.0,0,36
SKAN-111,2026-04-09 04:29:20,1082.24,0.42,0.0,6.19,0,0,13.14,0,23.47,0.0,0,36
SKAN-111,2026-04-09 04:29:24,1082.24,0.42,0.0,6.22,0,0,13.14,0,21.34,0.0,0,36
SKAN-111,2026-04-09 04:29:28,1082.24,0.42,0.0,6.19,0,0,13.14,0,21.34,0.0,0,36
SKAN-111,2026-04-09 04:29:32,1082.24,0.42,0.0,6.19,0,0,13.14,0,21.34,0.0,0,36
SKAN-111,2026-04-09 04:29:36,1082.24,0.42,0.0,6.15,0,0,13.14,0,21.34,0.0,0,36
SKAN-111,2026-04-09 04:29:40,1082.24,0.42,0.0,6.18,0,0,13.14,0,23.47,0.0,0,36
SKAN-111,2026-04-09 04:29:45,1082.24,0.42,0.0,6.19,0,0,13.14,0,21.34,0.0,0,36
SKAN-111,2026-04-09 04:29:49,1082.24,0.42,0.0,6.23,0,0,13.14,0,23.47,0.0,0,36
SKAN-111,2026-04-09 04:29:53,1082.24,0.42,0.0,6.18,0,0,13.14,0,21.34,0.0,0,36
SKAN-111,2026-04-09 04:29:57,1082.24,0.42,0.0,6.15,0,0,13.14,0,21.34,0.0,0,36
SKAN-111,2026-04-09 04:30:01,1082.24,0.42,0.0,6.19,0,0,13.14,0,25.61,0.0,0,36
SKAN-111,2026-04-09 04:30:05,1082.24,0.42,0.0,6.19,0,0,13.14,0,21.34,0.0,0,36
SKAN-111,2026-04-09 04:30:09,1082.24,0.42,0.0,6.23,0,0,13.14,0,23.47,0.0,0,36
SKAN-111,2026-04-09 04:30:13,1082.24,0.42,0.0,6.22,0,0,13.14,0,21.34,0.0,0,36
SKAN-111,2026-04-09 04:30:17,1082.24,0.42,0.0,6.22,0,0,13.14,0,21.34,0.0,0,36
SKAN-111,2026-04-09 04:30:21,1082.24,0.42,0.0,6.2,0,0,13.14,0,21.34,0.0,0,36
SKAN-111,2026-04-09 04:30:26,1082.24,0.42,0.0,6.2,0,0,13.14,0,23.47,0.0,0,36
SKAN-111,2026-04-09 04:30:30,1082.24,0.42,0.0,6.2,0,0,13.14,0,21.34,0.0,0,36
SKAN-111,2026-04-09 04:30:34,1082.24,0.42,0.0,6.2,0,0,13.14,0,21.34,0.0,0,36
SKAN-111,2026-04-09 04:30:38,1082.24,0.42,0.0,6.23,0,0,13.14,0,21.34,0.0,0,36
SKAN-111,2026-04-09 04:30:42,1082.24,0.42,0.0,6.19,0,0,13.77,0,21.34,0.0,0,36
SKAN-111,2026-04-09 04:30:46,1082.24,0.42,0.0,6.2,0,0,13.14,0,23.47,0.0,0,36
SKAN-111,2026-04-09 04:30:50,1082.24,0.42,0.0,6.18,0,0,13.14,0,21.34,0.0,0,36
SKAN-111,2026-04-09 04:30:54,1082.24,0.42,0.0,6.19,0,0,13.14,0,21.34,0.0,0,36
SKAN-111,2026-04-09 04:30:58,1082.24,0.42,0.0,6.18,0,0,13.14,0,23.47,0.0,0,36
SKAN-111,2026-04-09 04:31:02,1082.24,0.42,0.0,6.16,0,0,13.77,0,23.47,0.0,0,36
SKAN-111,2026-04-09 04:31:06,1082.24,0.42,0.0,6.19,0,0,13.77,0,21.34,0.0,0,36
SKAN-111,2026-04-09 04:31:11,1082.24,0.42,0.0,6.22,0,0,13.14,0,23.47,0.0,0,36
SKAN-111,2026-04-09 04:31:15,1082.24,0.42,0.0,6.22,0,0,13.14,0,23.47,0.0,0,36
SKAN-111,2026-04-09 04:31:19,1082.24,0.42,0.0,6.19,0,0,13.77,0,23.47,0.0,0,36
SKAN-111,2026-04-09 04:31:23,1082.24,0.42,0.0,6.2,0,0,13.14,0,25.61,0.0,0,36
SKAN-111,2026-04-09 04:31:27,1082.24,0.42,0.0,6.23,0,0,13.14,0,23.47,0.0,0,36
SKAN-111,2026-04-09 04:31:31,1082.24,0.42,0.0,6.2,0,0,13.14,0,23.47,0.0,0,36
SKAN-111,2026-04-09 04:31:35,1082.24,0.42,0.0,6.2,0,0,13.77,0,23.47,0.0,0,36
SKAN-111,2026-04-09 04:31:39,1082.24,0.42,0.0,6.2,0,0,13.14,0,25.61,0.0,0,36
SKAN-111,2026-04-09 04:31:43,1082.24,0.42,0.0,6.16,0,0,13.77,0,23.47,0.0,0,36
SKAN-111,2026-04-09 04:31:48,1082.24,0.42,0.0,6.19,0,0,13.77,0,23.47,0.0,0,36
SKAN-111,2026-04-09 04:31:52,1082.24,0.42,0.0,6.19,0,0,13.14,0,23.47,0.0,0,36
SKAN-111,2026-04-09 04:31:56,1082.24,0.42,0.0,6.18,0,0,13.77,0,23.47,0.0,0,36
SKAN-111,2026-04-09 04:32:00,1082.24,0.42,0.0,6.19,0,0,13.14,0,27.74,0.0,0,36
SKAN-111,2026-04-09 04:32:04,1082.24,0.42,0.0,6.2,0,0,13.14,0,25.61,0.0,0,36
SKAN-111,2026-04-09 04:32:08,1082.24,0.42,0.0,6.23,0,0,13.77,0,27.74,0.0,0,36
SKAN-111,2026-04-09 04:32:12,1082.24,0.42,0.0,6.22,0,0,13.14,0,25.61,0.0,0,36
SKAN-111,2026-04-09 04:32:16,1082.24,0.42,0.0,6.22,0,0,13.77,0,25.61,0.0,0,36
SKAN-111,2026-04-09 04:32:20,1082.24,0.42,0.0,6.22,0,0,13.77,0,23.47,0.0,0,36
SKAN-111,2026-04-09 04:32:24,1082.24,0.42,0.0,6.22,0,0,13.77,0,27.74,0.0,0,36
SKAN-111,2026-04-09 04:32:28,1082.24,0.42,0.0,6.19,0,0,13.77,0,27.74,0.0,0,36
SKAN-111,2026-04-09 04:32:33,1082.24,0.42,0.0,6.22,0,0,13.77,0,27.74,0.0,0,36
SKAN-111,2026-04-09 04:32:37,1082.24,0.42,0.0,6.2,0,0,13.14,0,27.74,0.0,0,36
SKAN-111,2026-04-09 04:32:41,1082.24,0.42,0.0,6.19,0,0,13.77,0,25.61,0.0,0,36
SKAN-111,2026-04-09 04:32:45,1082.24,0.42,0.0,6.2,0,0,13.77,0,27.74,0.0,0,36
SKAN-111,2026-04-09 04:32:49,1082.24,0.42,0.0,6.18,0,0,13.14,0,25.61,0.0,0,36
SKAN-111,2026-04-09 04:32:53,1082.24,0.42,0.0,6.2,0,0,13.77,0,27.74,0.0,0,36
SKAN-111,2026-04-09 04:32:57,1082.24,0.42,0.0,6.19,0,0,13.77,0,27.74,0.0,0,36
SKAN-111,2026-04-09 04:33:01,1082.24,0.42,0.0,6.22,0,0,13.77,0,27.74,0.0,0,36
SKAN-111,2026-04-09 04:33:05,1082.24,0.42,0.0,6.22,0,0,13.77,0,27.74,0.0,0,36
SKAN-111,2026-04-09 04:33:09,1082.24,0.42,0.0,6.2,0,0,13.77,0,27.74,0.0,0,36
SKAN-111,2026-04-09 04:33:14,1082.24,0.42,0.0,6.23,0,0,13.14,0,27.74,0.0,0,36
SKAN-111,2026-04-09 04:33:18,1082.24,0.42,0.0,6.19,0,0,13.77,0,27.74,0.0,0,36
SKAN-111,2026-04-09 04:33:22,1082.24,0.42,0.0,6.22,0,0,13.77,0,27.74,0.0,0,36
SKAN-111,2026-04-09 04:33:26,1082.24,0.42,0.0,6.18,0,0,13.77,0,29.88,0.0,0,36
SKAN-111,2026-04-09 04:33:30,1082.24,0.42,0.0,6.19,0,0,13.77,0,25.61,0.0,0,36
SKAN-111,2026-04-09 04:33:34,1082.24,0.42,0.0,6.19,0,0,13.14,0,27.74,0.0,0,36
SKAN-111,2026-04-09 04:33:38,1082.24,0.42,0.0,6.26,0,0,13.77,0,29.88,0.0,0,36
SKAN-111,2026-04-09 04:33:42,1082.24,0.42,0.0,6.2,0,0,13.77,0,27.74,0.0,0,36
SKAN-111,2026-04-09 04:33:46,1082.24,0.42,0.0,6.26,0,0,13.14,0,27.74,0.0,0,36
SKAN-111,2026-04-09 04:33:51,1082.24,0.42,0.0,6.26,0,0,13.77,0,27.74,0.0,0,36
SKAN-111,2026-04-09 04:33:55,1082.24,0.42,0.0,6.25,0,0,13.14,0,27.74,0.0,0,36
SKAN-111,2026-04-09 04:33:59,1082.24,0.42,0.0,6.23,0,0,13.14,0,27.74,0.0,0,36
SKAN-111,2026-04-09 04:34:03,1082.24,0.42,0.0,6.27,0,0,13.14,0,29.88,0.0,0,36
SKAN-111,2026-04-09 04:34:07,1082.24,0.42,0.0,6.26,0,0,13.14,0,29.88,0.0,0,36
SKAN-111,2026-04-09 04:34:11,1082.24,0.42,0.0,6.26,0,0,13.14,0,25.61,0.0,0,36
SKAN-111,2026-04-09 04:34:15,1082.24,0.42,0.0,6.26,0,0,13.14,0,27.74,0.0,0,36
SKAN-111,2026-04-09 04:34:19,1082.24,0.42,0.0,6.25,0,0,13.14,0,27.74,0.0,0,36
SKAN-111,2026-04-09 04:34:23,1082.24,0.42,0.0,6.25,0,0,13.14,0,27.74,0.0,0,36
SKAN-111,2026-04-09 04:34:27,1082.24,0.42,0.0,6.25,0,0,13.14,0,29.88,0.0,0,36
SKAN-111,2026-04-09 04:34:31,1082.24,0.42,0.0,6.3,0,0,13.14,0,29.88,0.0,0,36
SKAN-111,2026-04-09 04:34:35,1082.24,0.42,0.0,6.34,0,0,13.14,0,29.88,0.0,0,36
SKAN-111,2026-04-09 04:34:40,1082.24,0.42,0.0,6.29,0,0,13.14,0,29.88,0.0,0,36
SKAN-111,2026-04-09 04:34:44,1082.24,0.42,0.0,6.3,0,0,13.77,0,29.88,0.0,0,36
SKAN-111,2026-04-09 04:34:48,1082.24,0.42,0.0,6.23,0,0,13.14,0,27.74,0.0,0,36
SKAN-111,2026-04-09 04:34:52,1082.24,0.42,0.0,6.26,0,0,13.14,0,27.74,0.0,0,36
SKAN-111,2026-04-09 04:34:56,1082.24,0.42,0.0,6.25,0,0,13.77,0,27.74,0.0,0,36
SKAN-111,2026-04-09 04:35:00,1082.24,0.42,0.0,6.25,0,0,13.77,0,27.74,0.0,0,36
SKAN-111,2026-04-09 04:35:04,1082.24,0.42,0.0,6.27,0,0,13.77,0,32.01,0.0,0,36
SKAN-111,2026-04-09 04:35:08,1082.24,0.42,0.0,6.3,0,0,13.14,0,29.88,0.0,0,36
SKAN-111,2026-04-09 04:35:12,1082.24,0.42,0.0,6.27,0,0,13.14,0,25.61,0.0,0,36
SKAN-111,2026-04-09 04:35:16,1082.24,0.42,0.0,6.26,0,0,13.77,0,29.88,0.0,0,36
SKAN-111,2026-04-09 04:35:21,1082.24,0.42,0.0,6.22,0,0,13.14,0,29.88,0.0,0,36
SKAN-111,2026-04-09 04:35:25,1082.24,0.42,0.0,6.27,0,0,13.77,0,27.74,0.0,0,36
SKAN-111,2026-04-09 04:35:29,1082.24,0.42,0.0,6.27,0,0,13.14,0,32.01,0.0,0,36
SKAN-111,2026-04-09 04:35:33,1082.24,0.42,0.0,6.25,0,0,13.14,0,27.74,0.0,0,36
SKAN-111,2026-04-09 04:35:37,1082.24,0.42,0.0,6.3,0,0,13.77,0,29.88,0.0,0,36
SKAN-111,2026-04-09 04:35:41,1082.24,0.42,0.0,6.27,0,0,13.77,0,29.88,0.0,0,36
SKAN-111,2026-04-09 04:35:45,1082.24,0.42,0.0,6.29,0,0,13.14,0,32.01,0.0,0,36
SKAN-111,2026-04-09 04:35:49,1082.24,0.42,0.0,6.25,0,0,13.14,0,29.88,0.0,0,36
SKAN-111,2026-04-09 04:35:53,1082.24,0.42,0.0,6.27,0,0,13.14,0,32.01,0.0,0,36
SKAN-111,2026-04-09 04:35:57,1082.24,0.42,0.0,6.23,0,0,13.14,0,32.01,0.0,0,36
SKAN-111,2026-04-09 04:36:02,1082.24,0.42,0.0,6.26,0,0,13.14,0,32.01,0.0,0,36
SKAN-111,2026-04-09 04:36:06,1082.24,0.42,0.0,6.22,0,0,13.14,0,29.88,0.0,0,36
SKAN-111,2026-04-09 04:36:10,1082.24,0.42,0.0,6.29,0,0,13.14,0,32.01,0.0,0,36
SKAN-111,2026-04-09 04:36:14,1082.24,0.42,0.0,6.26,0,0,13.14,0,34.14,0.0,0,36
